Browser,City,Convname,Convtype,Count,Countrycode,Device,Linkid,Os,Timestamp,Type,Visitortoken
Safari,Tampa,Individual plan,trial,1,US,mobile,efdaee55-3a9f-4596-bec5-ce4910c0fac0,iOS,2019-11-12T06:49:00Z,conversion,b253a43570ab4a02e869xxxxxxxxxxxx
Safari,Unknown,Individual plan,membership,1,JP,mobile,5c4b3237-47d0-48c2-865e-c2a83ed99029,iOS,2019-11-12T07:28:00Z,conversion,dde5e2742fea60098be5xxxxxxxxxxxx
Safari,Anjo,Student plan,trial,1,JP,mobile,d0a78b19-a81c-4bbb-a37b-5fe16dec1d7a,iOS,2019-11-12T08:05:00Z,conversion,8f454485c1349a2779c7xxxxxxxxxxxx
Instagram App,Bucharest,Individual plan,membership,1,RO,mobile,6dad06ff-2dd4-4837-8cb8-e409e5e63edd,iOS,2019-11-12T08:15:00Z,conversion,c5b3bd6f7d403ee82689xxxxxxxxxxxx
Safari,Osaka,Individual plan,trial,1,JP,mobile,17da23ea-87fe-4330-bcb5-5fcf6c5ace65,iOS,2019-11-12T11:56:00Z,conversion,915d0fa44092880441d3xxxxxxxxxxxx
Safari,Dallas,Individual plan,trial,1,US,mobile,a85457fe-9e2a-4417-bae7-39624d9ce24c,iOS,2019-11-12T12:05:00Z,conversion,f20bef6d2e716f10c927xxxxxxxxxxxx
Safari,Boulogne-Billancourt,Student plan,membership,1,FR,mobile,7f9aa933-a453-4293-89b3-c99c4be790b0,iOS,2019-11-12T12:11:00Z,conversion,699675db78f26e26e443xxxxxxxxxxxx
WeChat App,Los Angeles,Family plan,trial,1,US,mobile,cee77e8d-23ab-4c2a-8cad-10740efe54b7,iOS,2019-11-12T12:46:00Z,conversion,909469c875610fe97614xxxxxxxxxxxx
Safari,Alexandria,Individual plan,trial,1,EG,mobile,73fb36a7-caa4-4901-8c65-92debb590451,iOS,2019-11-12T12:55:00Z,conversion,59513589f2feef1c2b12xxxxxxxxxxxx
Mobile Safari UIWebView,Gifu City,Individual plan,trial,1,JP,mobile,14dacdaa-e5fc-492c-a219-d312587a1141,iOS,2019-11-12T12:56:00Z,conversion,2165959536e90f07b2fexxxxxxxxxxxx
Safari,Akita,Individual plan,trial,1,JP,mobile,14dacdaa-e5fc-492c-a219-d312587a1141,iOS,2019-11-12T13:22:00Z,conversion,b8c4ca87275941430a75xxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,JP,mobile,31261285-6f16-4fff-b27c-6ab59ffc4597,iOS,2019-11-12T13:35:00Z,conversion,c2f30cabbf593e5426c5xxxxxxxxxxxx
Mobile Safari UIWebView,Kolltveit,Individual plan,trial,1,NO,mobile,ff3919e1-293b-4876-9340-31b0a8567126,iOS,2019-11-12T13:42:00Z,conversion,4325bb41cfe97e7fc7aaxxxxxxxxxxxx
Safari,Outremont,Individual plan,trial,1,CA,mobile,fcdfc0d8-fecb-40a3-a0db-251c09d1bbb9,iOS,2019-11-12T14:07:00Z,conversion,bdc2b9c5d87e09697028xxxxxxxxxxxx
Instagram App,Taichung,Student plan,trial,1,TW,mobile,8e254eb3-a809-429a-983c-23eeb995b9ef,iOS,2019-11-12T14:14:00Z,conversion,9a8576d4cb1c8fa374b4xxxxxxxxxxxx
Mobile Safari UIWebView,Unknown,Individual plan,trial,1,FR,mobile,8cb6f738-2f69-4ce6-9bd4-fa17df74153f,iOS,2019-11-12T14:51:00Z,conversion,8bbfa4fb0078045694f6xxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,VN,mobile,82379321-e44e-4286-b3a7-70fc9aa96a65,iOS,2019-11-12T14:52:00Z,conversion,0bfd8e23d47146456f1fxxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,JP,mobile,31261285-6f16-4fff-b27c-6ab59ffc4597,iOS,2019-11-12T15:03:00Z,conversion,a29952a33220182812faxxxxxxxxxxxx
Instagram App,Accra,Individual plan,membership,1,GH,mobile,512b2003-a01e-4696-bebf-b9649e5c834b,iOS,2019-11-12T15:09:00Z,conversion,e405c7c45f314c8faa45xxxxxxxxxxxx
Safari,Uji,Student plan,trial,1,JP,mobile,8a436b11-0350-4401-9e29-f6a8e6f8b240,iOS,2019-11-12T15:27:00Z,conversion,8a7c8a8d383ad06893b8xxxxxxxxxxxx
Facebook App,Pottstown,Individual plan,trial,1,US,mobile,00dd1e7c-d2e4-4aee-adcf-24c4e267fe53,iOS,2019-11-12T16:09:00Z,conversion,278802203d4a9accec60xxxxxxxxxxxx
Facebook App,Unknown,Individual plan,trial,1,US,mobile,83f59c69-0a39-4c99-8b59-40b57c58938e,iOS,2019-11-12T16:18:00Z,conversion,b9613340b7aab14b0b8fxxxxxxxxxxxx
Safari,Edmond,Individual plan,membership,1,US,mobile,a0fa6524-4950-4758-830b-2e14fb532b39,iOS,2019-11-12T18:00:00Z,conversion,98fd57086c3ea45efedaxxxxxxxxxxxx
Safari,Manchester,Individual plan,trial,1,GB,mobile,5bce5f40-5a04-4525-b83b-9ab585e3bfd9,iOS,2019-11-12T18:06:00Z,conversion,b58005cfb741765b8133xxxxxxxxxxxx
Instagram App,Perth,Individual plan,membership,1,AU,mobile,9a8a8350-9857-4e7d-9259-dff1a53e0ae5,iOS,2019-11-12T18:20:00Z,conversion,60985b7f4df529fcb4ffxxxxxxxxxxxx
Google App,Ho Chi Minh City,Individual plan,trial,1,VN,mobile,82379321-e44e-4286-b3a7-70fc9aa96a65,iOS,2019-11-12T18:25:00Z,conversion,6ffff4460148fcb929f4xxxxxxxxxxxx
Instagram App,New York,Individual plan,trial,1,US,mobile,420efecf-1fc8-4e5e-b2b3-4bbbb72809e0,iOS,2019-11-12T19:25:00Z,conversion,cd2a8df9c812fce73639xxxxxxxxxxxx
Safari,Denver,Individual plan,membership,1,US,mobile,53ed9a41-4dba-4c9f-b1ed-590ee0a9c2fb,iOS,2019-11-12T19:28:00Z,conversion,522d3e5e2c4daff65c39xxxxxxxxxxxx
Safari,Nuremberg,Individual plan,membership,1,DE,mobile,edd63246-8b29-4faa-8372-fce19875d835,iOS,2019-11-12T20:07:00Z,conversion,29eeaa9ec8f6e7bc92c5xxxxxxxxxxxx
Instagram App,Lagos,Individual plan,membership,1,NG,mobile,c4297154-023a-4dbd-b70b-cb0916eefb3a,iOS,2019-11-12T21:10:00Z,conversion,7d12c1e5a4d3a15c4e07xxxxxxxxxxxx
Instagram App,Lithonia,Individual plan,membership,1,US,mobile,56812115-1032-4183-ae56-af0bfbf80994,iOS,2019-11-12T21:41:00Z,conversion,aece20920826b9039f40xxxxxxxxxxxx
Safari,Ludlow,Individual plan,trial,1,US,mobile,39126e38-905c-41bc-86c5-dc916e212e71,iOS,2019-11-12T21:56:00Z,conversion,8a4e1ea3cb235ddbf7b2xxxxxxxxxxxx
Safari,Düsseldorf,Individual plan,trial,1,DE,mobile,63f941d6-b6a9-4e72-a11e-85aa403142aa,iOS,2019-11-12T22:44:00Z,conversion,a202acbb15050c609d7exxxxxxxxxxxx
Mobile Safari UIWebView,Vijayawada,Individual plan,membership,1,IN,Mobile Phone,c2900076-29df-446b-89d3-d0db82218392,iOS,2019-11-12T22:46:00Z,conversion,0bf3e57ac5f1a6db8383xxxxxxxxxxxx
Safari,Orem,Individual plan,trial,1,US,mobile,a85457fe-9e2a-4417-bae7-39624d9ce24c,iOS,2019-11-12T22:54:00Z,conversion,f9056a56fe20e1378290xxxxxxxxxxxx
Instagram App,Kyiv,Individual plan,trial,1,UA,mobile,e0baf668-273b-4c12-bbcf-700d4952d230,iOS,2019-11-12T23:23:00Z,conversion,a7842df6c014323166dcxxxxxxxxxxxx
Safari,The Bronx,Individual plan,membership,1,US,mobile,aa6acefd-e1e6-412e-b51f-bdb84ad2fad8,iOS,2019-11-12T23:25:00Z,conversion,9127f37f1430043ef682xxxxxxxxxxxx
Instagram App,Itaborai,Individual plan,trial,1,BR,mobile,0dbd08cc-94f7-4ddb-9307-bf9269e86c50,iOS,2019-11-12T23:47:00Z,conversion,89171c17311bd68fbd5axxxxxxxxxxxx
Instagram App,Toruń,Individual plan,trial,1,PL,mobile,28f2525c-2a9f-4861-b9ab-6d49dad1335c,iOS,2019-11-12T23:55:00Z,conversion,da437e24ee8f93e64ba1xxxxxxxxxxxx
Safari,Los Angeles,Individual plan,trial,1,US,mobile,a85457fe-9e2a-4417-bae7-39624d9ce24c,iOS,2019-11-13T00:00:00Z,conversion,b815b2936619fc8e030cxxxxxxxxxxxx
Facebook App,Taipei,Individual plan,trial,1,TW,mobile,dd43fc26-1685-4a55-aa07-e1c139934683,iOS,2019-11-13T00:11:00Z,conversion,9f6679c210a5e3f55c1fxxxxxxxxxxxx
Chrome,Cairo,Individual plan,trial,1,EG,mobile,127b973a-24d2-43ec-aa83-5ce101a519e1,iOS,2019-11-13T00:15:00Z,conversion,cde1e3fefc0937eee71cxxxxxxxxxxxx
Safari,Los Angeles,Individual plan,trial,1,US,mobile,a85457fe-9e2a-4417-bae7-39624d9ce24c,iOS,2019-11-13T00:37:00Z,conversion,310925789aef84bdff63xxxxxxxxxxxx
Safari,Berwyn,Individual plan,trial,1,US,mobile,a85457fe-9e2a-4417-bae7-39624d9ce24c,iOS,2019-11-13T00:41:00Z,conversion,1044eda1758764ba3f01xxxxxxxxxxxx
Facebook App,Québec,Individual plan,trial,1,CA,mobile,67d54b40-df25-464c-a1eb-3f9f7e05a78b,iOS,2019-11-13T00:42:00Z,conversion,091cd94f529c93e6b12fxxxxxxxxxxxx
Instagram App,Ikoma,Individual plan,membership,1,JP,mobile,5c4b3237-47d0-48c2-865e-c2a83ed99029,iOS,2019-11-13T01:57:00Z,conversion,57adb1edef1e94c9dcd2xxxxxxxxxxxx
Instagram App,Santo Domingo Este,Individual plan,membership,1,DO,mobile,639c71c3-34b2-427b-89ca-fed28a44aaa3,iOS,2019-11-13T02:23:00Z,conversion,3b88b164dfaa1a018568xxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,US,mobile,a85457fe-9e2a-4417-bae7-39624d9ce24c,iOS,2019-11-13T02:23:00Z,conversion,5ecdd2f9aa6426089b6bxxxxxxxxxxxx
Safari,Farmersville,Individual plan,trial,1,US,mobile,189340b5-7cb5-4149-97a2-b540b1a8770f,iOS,2019-11-13T02:29:00Z,conversion,382d0c2c3adcd626134exxxxxxxxxxxx
Safari,Osaka,Individual plan,membership,1,JP,Mobile Phone,9a587ca9-684c-48d5-a187-758a74902b2b,iOS,2019-11-13T02:38:00Z,conversion,c59097713c654dbc9928xxxxxxxxxxxx
Safari,Daejeon,Individual plan,trial,1,KR,mobile,0d1f4b0e-047c-4c23-b936-09a7124c39c4,iOS,2019-11-13T02:43:00Z,conversion,67ba167ecd6c66cfd59axxxxxxxxxxxx
Instagram App,Mestre,Individual plan,trial,1,IT,mobile,df7ccec5-ce95-49b2-be47-c40566e55804,iOS,2019-11-13T02:55:00Z,conversion,e0ea5d2698aa97f95685xxxxxxxxxxxx
Safari,Eastpointe,Individual plan,membership,1,US,mobile,a85457fe-9e2a-4417-bae7-39624d9ce24c,iOS,2019-11-13T03:02:00Z,conversion,498c10938b87bf8e0438xxxxxxxxxxxx
Safari,Louisville,Individual plan,trial,1,US,mobile,9ebee193-c275-47ae-a9d5-73eea8610a71,iOS,2019-11-13T04:04:00Z,conversion,1e22ff1e1b380bfe8454xxxxxxxxxxxx
Safari,Lemoore,Individual plan,membership,1,US,mobile,a85457fe-9e2a-4417-bae7-39624d9ce24c,iOS,2019-11-13T04:15:00Z,conversion,79bea0a62de97b64d9efxxxxxxxxxxxx
Facebook App,Ho Chi Minh City,Individual plan,trial,1,VN,mobile,82379321-e44e-4286-b3a7-70fc9aa96a65,iOS,2019-11-13T04:32:00Z,conversion,453a385a29104213c8c9xxxxxxxxxxxx
Instagram App,Frankfurt am Main,Individual plan,trial,1,DE,mobile,67f0a008-d86b-456b-875b-0b472cbb553a,iOS,2019-11-13T05:30:00Z,conversion,3af3d5f86b079b583490xxxxxxxxxxxx
Instagram App,Manteca,Individual plan,trial,1,US,mobile,2aa7928c-8bde-4148-beae-2039a86c2291,iOS,2019-11-13T05:46:00Z,conversion,5fff89c0de9a9b608391xxxxxxxxxxxx
Safari,Chula Vista,Individual plan,trial,1,US,mobile,08f6a11f-5ea6-4da7-838b-0fbcb6aea650,iOS,2019-11-13T05:51:00Z,conversion,039e36e3592c32c0afb6xxxxxxxxxxxx
Instagram App,Villeurbanne,Individual plan,trial,1,FR,mobile,e8bce78e-49e2-4fe8-8a4e-6164c05c7226,iOS,2019-11-13T05:54:00Z,conversion,6edf5f8bcbc6963950bfxxxxxxxxxxxx
Instagram App,Lagos,Individual plan,membership,1,NG,mobile,c085e0de-08a2-4186-a115-f01854594dfe,iOS,2019-11-13T06:08:00Z,conversion,7b4dab44befbd5987f9fxxxxxxxxxxxx
Safari,Ho Chi Minh City,Individual plan,trial,1,VN,mobile,82379321-e44e-4286-b3a7-70fc9aa96a65,iOS,2019-11-13T06:08:00Z,conversion,3d0a2cf5adea3602b08cxxxxxxxxxxxx
Line App,Obihiro,Individual plan,trial,1,JP,mobile,5d7f8141-64f4-4e6d-b8e3-1a866e3ad721,iOS,2019-11-13T06:25:00Z,conversion,c58d4182dc71acca9613xxxxxxxxxxxx
Instagram App,Novosibirsk,Individual plan,membership,1,RU,mobile,88499386-b645-4ba5-ba12-44642617179a,iOS,2019-11-13T06:27:00Z,conversion,5c6146d99dd9d5142af2xxxxxxxxxxxx
Instagram App,Phoenix,Individual plan,trial,1,US,mobile,e0baf668-273b-4c12-bbcf-700d4952d230,iOS,2019-11-13T07:03:00Z,conversion,77a811e5c5518da38845xxxxxxxxxxxx
Safari,Huntsville,Individual plan,trial,1,US,mobile,a85457fe-9e2a-4417-bae7-39624d9ce24c,iOS,2019-11-13T07:15:00Z,conversion,c4a8aa341ea05aeaeb39xxxxxxxxxxxx
Instagram App,Peroy-les-Gombries,Individual plan,trial,1,FR,mobile,10332855-555e-408a-9e6a-51bddfa8ebc2,iOS,2019-11-13T07:18:00Z,conversion,05cd5252da0ee80a2890xxxxxxxxxxxx
Instagram App,Amman,Individual plan,membership,1,JO,mobile,73fb36a7-caa4-4901-8c65-92debb590451,iOS,2019-11-13T11:53:00Z,conversion,e217dd07cd0cd9163a00xxxxxxxxxxxx
Safari,Pompano Beach,Individual plan,membership,1,US,mobile,28e809c8-a903-4a03-88ce-8c2dab330456,iOS,2019-11-13T12:47:00Z,conversion,59ad2dbc1678f9127003xxxxxxxxxxxx
Instagram App,Arzano,Individual plan,trial,1,IT,mobile,c94adceb-9f81-4363-9551-b918a2ac5237,iOS,2019-11-22T23:08:00Z,conversion,c86fd3883beb8bee0d9cxxxxxxxxxxxx
Safari,Suisun,Individual plan,trial,1,US,mobile,7f726893-71f8-4d46-99cf-25891a1b170b,iOS,2019-11-22T23:50:00Z,conversion,98d51b1d38dd0afdbfb3xxxxxxxxxxxx
Instagram App,Philadelphia,Individual plan,membership,1,US,mobile,eb38e754-0073-4fe2-8dce-23af5c0046b6,iOS,2019-11-22T23:55:00Z,conversion,6d37c64f0e8b65c358edxxxxxxxxxxxx
Mobile Safari UIWebView,Surrey,Individual plan,trial,1,CA,tablet,05b26074-f126-4c71-b657-02a665784bfd,iOS,2019-11-22T23:57:00Z,conversion,bfb1e0e7c006170f100cxxxxxxxxxxxx
Instagram App,Fuerstenfeld,Individual plan,membership,1,AT,mobile,d226f6e9-c8f0-4f6a-a486-0d3e40d10e48,iOS,2019-11-23T00:56:00Z,conversion,d6cbe7ac6cae6ae02d4exxxxxxxxxxxx
Safari,Fukuoka,Individual plan,trial,1,JP,mobile,bfb91ea2-af48-4314-b6a3-97f3fdc7ba93,iOS,2019-11-23T00:59:00Z,conversion,9b0bde972865ae354c33xxxxxxxxxxxx
Instagram App,Forney,Individual plan,trial,1,US,mobile,05b26074-f126-4c71-b657-02a665784bfd,iOS,2019-11-23T01:23:00Z,conversion,1c5b9fb873ad3dd65bdaxxxxxxxxxxxx
Chrome,Denver,Individual plan,trial,1,US,desktop,bb33aaba-0f45-4523-8cbe-3341304d11e4,Windows 10,2019-11-23T01:27:00Z,conversion,f8ffab70185a1b5bc1ccxxxxxxxxxxxx
Mobile Safari UIWebView,Unknown,Individual plan,trial,1,JP,mobile,14dacdaa-e5fc-492c-a219-d312587a1141,iOS,2019-11-23T02:36:00Z,conversion,c155701afcf5e39e520dxxxxxxxxxxxx
Safari,Candelaria,Individual plan,trial,1,CO,desktop,5ba6613f-459a-400a-87aa-11c50fc57648,macOS,2019-11-23T02:40:00Z,conversion,205fa0aa89669f167342xxxxxxxxxxxx
Instagram App,Uberlândia,Individual plan,membership,1,BR,mobile,aa53aaa8-7ffc-46c7-b028-3c58ba3e781b,iOS,2019-11-23T03:48:00Z,conversion,e9a63b51f79ad154c0a4xxxxxxxxxxxx
Instagram App,Brockton,Individual plan,trial,1,US,mobile,7ac668ab-8267-40bc-8b85-d1db8194f422,iOS,2019-11-23T04:24:00Z,conversion,0e84b4b2c055a724bde8xxxxxxxxxxxx
Safari,Toshima,Individual plan,trial,1,JP,mobile,2daf028b-64ca-45c1-a091-bb754c231ee2,iOS,2019-11-23T04:25:00Z,conversion,64530fae3d7520f34ddcxxxxxxxxxxxx
Instagram App,Philadelphia,Individual plan,trial,1,US,mobile,2555952f-d793-4a09-abc7-78bfdbc6efce,iOS,2019-11-23T04:39:00Z,conversion,e402ba9f5480b8dc21a5xxxxxxxxxxxx
Instagram App,Los Angeles,Individual plan,trial,1,US,mobile,2555952f-d793-4a09-abc7-78bfdbc6efce,iOS,2019-11-23T04:48:00Z,conversion,5294da87d49d79a63699xxxxxxxxxxxx
Instagram App,Fort Collins,Individual plan,membership,1,US,Mobile Device,a2c7e649-6ff9-4f41-b1ef-7f50dc149c80,iOS,2019-11-23T05:03:00Z,conversion,3d480afa16619e8de7bexxxxxxxxxxxx
Facebook App,Longueuil,Individual plan,membership,1,CA,Mobile Device,a2c7e649-6ff9-4f41-b1ef-7f50dc149c80,iOS,2019-11-23T05:04:00Z,conversion,d6223aa20d5167a7d41dxxxxxxxxxxxx
Twitter App,Minamiashigara,Individual plan,membership,1,JP,mobile,f56c93fa-c1ca-4165-ac67-eb65d61b5fc1,iOS,2019-11-23T05:13:00Z,conversion,c29f7325f2dd6c6b568fxxxxxxxxxxxx
Safari,Minamiaoyama,Individual plan,trial,1,JP,mobile,51f75e7e-e388-442a-9a4a-deda6a4179a6,iOS,2019-11-23T05:45:00Z,conversion,940de3bd7c61fa5ab1f7xxxxxxxxxxxx
Safari,St Petersburg,Individual plan,membership,1,RU,mobile,3706dd53-eca2-445b-b160-3931c2bae2e9,iOS,2019-11-23T05:49:00Z,conversion,03911e746364239c018exxxxxxxxxxxx
Chrome,Petersham,Individual plan,trial,1,AU,desktop,a93916df-3fd3-44f5-937d-6504130bba79,Windows 10,2019-11-23T05:52:00Z,conversion,e2e36f2bfb4fff9b2d73xxxxxxxxxxxx
Safari,Kitakyushu,Family plan,trial,1,JP,mobile,2daf028b-64ca-45c1-a091-bb754c231ee2,iOS,2019-11-23T06:41:00Z,conversion,c0a2bb5ae7b8313a69b6xxxxxxxxxxxx
Safari,Medicine Hat,Individual plan,trial,1,CA,mobile,a85457fe-9e2a-4417-bae7-39624d9ce24c,iOS,2019-11-23T07:29:00Z,conversion,946517b80987118166d6xxxxxxxxxxxx
Facebook App,Tewksbury,Individual plan,membership,1,US,mobile,378f195c-4bba-4373-b4e9-eebf0f2bd4ed,iOS,2019-11-23T07:42:00Z,conversion,394da2adf1b453998417xxxxxxxxxxxx
Safari,Suzuka,Individual plan,membership,1,JP,mobile,97d65356-ee3e-4981-81cf-d4df38bbba2c,iOS,2019-11-23T08:00:00Z,conversion,c9d658272d8918e8ef57xxxxxxxxxxxx
Instagram App,Montpellier,Individual plan,trial,1,FR,mobile,46752298-36a8-4a37-bc7a-598d601dbe2c,iOS,2019-11-23T08:02:00Z,conversion,ef083276617e2c281f2axxxxxxxxxxxx
Safari,Jakarta,Individual plan,trial,1,ID,mobile,21cfab0d-ebaf-4a2a-88b8-dfa0f3e24699,iOS,2019-11-23T08:04:00Z,conversion,5622c59867e040091d79xxxxxxxxxxxx
Instagram App,Surabaya,Individual plan,trial,1,ID,mobile,cf564146-8bc2-4e39-b0a4-c8f9858a1d25,iOS,2019-11-23T08:13:00Z,conversion,685acd9125d748a93ba2xxxxxxxxxxxx
Safari,Chita,Individual plan,trial,1,RU,mobile,5ba6613f-459a-400a-87aa-11c50fc57648,iOS,2019-11-23T08:24:00Z,conversion,99e21e1bc0b33f1cbec9xxxxxxxxxxxx
Safari,Tsukuba,Individual plan,membership,1,JP,mobile,f56c93fa-c1ca-4165-ac67-eb65d61b5fc1,iOS,2019-11-23T08:27:00Z,conversion,f74393d72b98dd4cada5xxxxxxxxxxxx
Mobile Safari UIWebView,Unknown,Individual plan,membership,1,GB,Mobile Device,1d8b1824-d853-4cff-b2bc-27271ec0dfb6,iOS,2019-11-23T08:41:00Z,conversion,8587bc019d492b7c2425xxxxxxxxxxxx
Chrome,Flushing,Individual plan,trial,1,NL,desktop,119dde99-dc92-4e1b-a30c-429ce8e5a490,Windows 10,2019-11-23T09:29:00Z,conversion,2a576c844d93f8b56e31xxxxxxxxxxxx
Facebook App,Courbevoie,Family plan,membership,1,FR,mobile,caeb6d4b-29d0-48d2-8c1c-233909a3d68e,iOS,2019-11-23T09:55:00Z,conversion,2c6987eefdec03d6459axxxxxxxxxxxx
Safari,Orlando,Individual plan,membership,1,US,mobile,a85457fe-9e2a-4417-bae7-39624d9ce24c,iOS,2019-11-23T10:15:00Z,conversion,e5eaf7163de5f463b838xxxxxxxxxxxx
Safari,Rostov-on-Don,Individual plan,trial,1,RU,mobile,2e8c0c63-75a9-49c8-a499-1f6d1c70c4ca,iOS,2019-11-23T10:33:00Z,conversion,4ffb3358a1ad55175c2fxxxxxxxxxxxx
Instagram App,Noginsk,Individual plan,trial,1,RU,mobile,d887e764-76b1-417f-beaf-fefed9cf7745,iOS,2019-11-23T10:38:00Z,conversion,7bf0edf3092eff08660axxxxxxxxxxxx
Safari,Hiroshima,Individual plan,trial,1,JP,mobile,cc4f5e70-1acd-4b1d-a7cc-2f7cef104f0b,iOS,2019-11-23T11:06:00Z,conversion,fc35b0cf6243d1d0554dxxxxxxxxxxxx
Instagram App,Rockford,Individual plan,membership,1,US,mobile,e6f0b3c1-2845-457a-8b90-b867fa2b442d,iOS,2019-11-23T11:55:00Z,conversion,93c563d45455dbd9dde0xxxxxxxxxxxx
Instagram App,Philadelphia,Individual plan,membership,1,US,mobile,7fc48d72-477b-4d79-bbf7-f66dda76db55,iOS,2019-11-23T12:08:00Z,conversion,6c144d764fda4d07e150xxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,JP,mobile,b2d965b9-5f7b-424b-8c26-0c5ca41d1235,iOS,2019-11-23T12:27:00Z,conversion,9606ff10028acab8993axxxxxxxxxxxx
Facebook App,Folsom,Individual plan,membership,1,US,mobile,97e3e844-f77d-4c1d-8b50-6aacc09cb6fd,iOS,2019-11-23T12:32:00Z,conversion,646d2e4ef2b903affcd6xxxxxxxxxxxx
Instagram App,Arcata,Individual plan,membership,1,US,mobile,38488662-aae3-4036-9fe9-4ebf58c4cd83,iOS,2019-11-23T12:34:00Z,conversion,8dcb78791e1bd269f2f3xxxxxxxxxxxx
Safari,Kukichuo,Individual plan,membership,1,JP,mobile,14dacdaa-e5fc-492c-a219-d312587a1141,iOS,2019-11-23T12:34:00Z,conversion,ad2363a1249ccc172fb6xxxxxxxxxxxx
Chrome,Ho Chi Minh City,Individual plan,trial,1,VN,mobile,82379321-e44e-4286-b3a7-70fc9aa96a65,iOS,2019-11-23T12:38:00Z,conversion,ed0efbbac4693cb5ad54xxxxxxxxxxxx
Instagram App,Shatin,Individual plan,trial,1,HK,mobile,19a76ca8-7eee-4888-b808-4debdb92e0ea,iOS,2019-11-23T13:07:00Z,conversion,a59c271bcaa47a8ce54dxxxxxxxxxxxx
Instagram App,Birmingham,Individual plan,trial,1,GB,mobile,58244deb-0a7e-422d-b409-c3825fbcaebe,iOS,2019-11-23T13:29:00Z,conversion,3f134f003b0bed851b2cxxxxxxxxxxxx
Instagram App,Saitama,Individual plan,trial,1,JP,mobile,e59076c7-cd62-453b-9483-bda77c59cb1e,iOS,2019-11-23T13:34:00Z,conversion,9a3eb43835bb226a309exxxxxxxxxxxx
Facebook App,New York,Individual plan,membership,1,US,mobile,2365ae41-8b48-4f3e-9f3c-e17e60264de2,iOS,2019-11-23T13:38:00Z,conversion,c9404a8c6f3b49747065xxxxxxxxxxxx
Safari,Nagoya,Family plan,membership,1,JP,mobile,a29822a3-3e32-45e3-ab20-030ff7c9c39a,iOS,2019-11-23T13:49:00Z,conversion,bafdb11faa6e937e4a5axxxxxxxxxxxx
Instagram App,Lagos,Individual plan,trial,1,NG,mobile,73be1ea3-6a9c-4458-990e-ed331150ae04,iOS,2019-11-23T13:52:00Z,conversion,5cd59b6cf1d6c866f66dxxxxxxxxxxxx
Safari,Chandler,Individual plan,membership,1,US,mobile,7ddc4d76-35f5-4672-af48-ae3aab9ac480,iOS,2019-11-23T14:04:00Z,conversion,8d441eeb6f6d4a0eb6d1xxxxxxxxxxxx
Safari,Jonesboro,Individual plan,membership,1,US,mobile,86f3fb61-cda7-44c3-ab5c-8e3aa871d55f,iOS,2019-11-23T14:11:00Z,conversion,6631a04b48ce80787756xxxxxxxxxxxx
Weibo,Fuzhou,Individual plan,trial,1,CN,mobile,1a276809-d931-47c4-95ee-6d58d9e3093e,iOS,2019-11-23T15:07:00Z,conversion,23f31db79aa4a3b37f8exxxxxxxxxxxx
Instagram App,Upland,Individual plan,membership,1,US,mobile,be1ae5e9-43bf-46fd-baf0-3c3527e7c474,iOS,2019-11-23T15:08:00Z,conversion,cd1cfd413084ce784437xxxxxxxxxxxx
Facebook App,Versailles,Individual plan,trial,1,US,mobile,13010ea4-1aa4-4d2b-a36d-d16182adec6e,iOS,2019-11-23T15:24:00Z,conversion,9f327e7c9e178ffa494exxxxxxxxxxxx
Instagram App,Krasnodar,Individual plan,trial,1,RU,mobile,652279a8-7bc6-4ffa-9749-b4881e1c0215,iOS,2019-11-23T15:30:00Z,conversion,59b21892672649ac0ce2xxxxxxxxxxxx
Facebook App,Los Angeles,Individual plan,membership,1,US,mobile,5cd755da-4fe2-48f5-be9a-06e8e9097959,iOS,2019-11-23T16:47:00Z,conversion,7152f132077d95d1648exxxxxxxxxxxx
Instagram App,Vereeniging,Individual plan,trial,1,ZA,mobile,2205509d-7579-4b05-b96e-fa14efa28e75,iOS,2019-11-23T17:00:00Z,conversion,adfa467013819b145f01xxxxxxxxxxxx
Safari,Uijeongbu-si,Individual plan,trial,1,KR,mobile,c0316f7b-2da2-4882-b157-6f88634a7513,iOS,2019-11-23T17:04:00Z,conversion,67c0f37f8a0b7bfc63a3xxxxxxxxxxxx
Safari,Phoenix,Individual plan,trial,1,US,mobile,60b7e41a-61bf-4ac3-9769-3f2ebb5cda66,iOS,2019-11-23T17:25:00Z,conversion,6e96f423b906e48d8435xxxxxxxxxxxx
Chrome,São Paulo,Family plan,trial,1,BR,mobile,16e10eae-2984-4347-80eb-6bff4843a225,iOS,2019-11-23T19:01:00Z,conversion,055e56c430771d5fdfe1xxxxxxxxxxxx
Instagram App,Baltimore,Individual plan,membership,1,US,mobile,bf2e2529-7413-4a6b-a596-8d533a344cb5,iOS,2019-11-23T19:11:00Z,conversion,e891230111fa05faf480xxxxxxxxxxxx
Instagram App,Unknown,Individual plan,trial,1,ES,mobile,6ce0d0bc-c493-4fb7-aca3-72a0ff8e3823,iOS,2019-11-23T19:41:00Z,conversion,4a1ff13dff5f5c26bd0axxxxxxxxxxxx
